"";"HF100";"HF101";"HF102";"HF103";"HF104";"HF105";"HF106";"HF107";"HF108";"HF109";"HF110";"HF112";"HF113";"HF114";"HF115";"HF116";"HF117";"HF119";"HF120";"HF124";"HF125";"HF126";"HF127";"HF129";"HF130";"HF131";"HF132";"HF133";"HF134";"HF135";"HF136";"HF137";"HF138";"HF139";"HF140";"HF142";"HF143";"HF144";"HF149";"HF151";"HF152";"HF153";"HF154";"HF156";"HF158";"HF159";"HF160";"HF161";"HF162";"HF163";"HF164";"HF169";"HF171";"HF172";"HF173";"HF178";"HF41";"HF46";"HF47";"HF50";"HF51";"HF52";"HF53";"HF54";"HF55";"HF56";"HF57";"HF58";"HF59";"HF60";"HF61";"HF62";"HF63";"HF64";"HF65";"HF66";"HF68";"HF71";"HF72";"HF73";"HF74";"HF75";"HF76";"HF77";"HF79";"HF80";"HF81";"HF82";"HF83";"HF84";"HF85";"HF90";"HF91";"HF92";"HF93";"HF94";"HF95";"HF96";"Domain";"Supergroup";"Division";"Subdivision";"Class";"Order";"Family";"Genus";"Species";"nutrition";"morphology";"locomotion";"habitat"
"Otu372";1;0;3;1;4;2;1;3;1;4;10;0;4;1;1;0;0;6;0;6;2;2;0;1;0;0;1;2;0;0;2;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;2;1;0;0;1;2;1;3;0;2;0;3;0;0;13;1;3;3;3;6;1;1;2;2;3;7;1;7;0;5;3;3;1;7;3;0;3;"Eukaryota";"Amoebozoa";"Discosea";"Discosea_X";"Flabellinia";"Thecamoebida";"Thecamoebidae";"Stenamoeba";NA;NA;NA;NA;NA
"Otu544";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;0;1;0;0;2;2;2;1;0;2;0;0;3;0;0;0;0;0;0;4;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Sphaeropleales";"Sphaeropleales_X";"Bracteacoccus";NA;NA;NA;NA;NA
"Otu557";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;3;3;2;0;2;0;2;5;0;1;0;0;0;5;2;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Endomyxa";"Vampyrellida";"Leptophryidae";NA;NA;NA;NA;NA;NA
"Otu925";0;0;0;0;4;2;1;0;1;0;0;1;0;0;0;0;4;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Otu555";0;0;2;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;4;0;5;2;0;0;0;0;0;1;1;0;0;1;0;3;0;0;2;0;0;0;1;4;0;3;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";NA;NA;NA;NA;NA;NA;NA;NA
"Otu300";6;0;4;0;3;3;0;3;2;2;7;1;4;3;1;0;2;0;6;0;1;3;1;2;1;3;0;1;2;4;1;1;1;1;2;0;3;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;2;0;2;0;1;2;10;4;2;7;2;2;2;0;3;1;2;2;1;3;1;0;4;8;4;1;1;3;0;1;4;3;1;3;1;0;1;"Eukaryota";"Cryptista";"Cryptophyta";"Cryptophyta_X";"Cryptophyceae";NA;NA;NA;NA;NA;NA;NA;NA
"Otu277";2;5;0;0;0;3;7;0;1;0;0;0;0;1;4;0;2;0;49;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;6;0;16;1;2;2;17;17;16;1;13;8;15;5;6;2;6;0;12;1;4;4;11;1;3;4;5;4;3;1;7;3;3;5;1;2;4;14;1;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Colpodea";"Colpodea_X";"Colpodida";NA;NA;NA;NA;NA;NA
"Otu1198";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Peronosporomycetes";"Peronosporomycetes_X";"Peronosporomycetes_XX";"Peronosporomycetes_XXX";"Peronosporomycetes_XXX_sp.";NA;NA;NA;NA
"Otu464";0;4;1;0;0;0;2;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;3;0;1;0;1;0;2;0;0;0;0;1;4;2;2;1;4;0;0;0;2;0;0;0;0;0;0;0;2;2;1;3;0;1;1;1;2;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Cercomonadidae";"Eocercomonas";"Eocercomonas_sp.";"omnivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu850";0;0;0;0;0;0;0;1;0;0;2;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;1;5;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;1;3;1;0;0;1;5;0;0;0;0;0;2;0;0;0;0;0;2;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Allapsidae";"Group-Te";"Group_Te_sp.";NA;NA;NA;NA
"Otu1285";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;1;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Xanthophyceae";"Xanthophyceae_X";"Xanthophyceae_XX";NA;NA;NA;NA;NA;NA
"Otu707";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;3;0;0;0;0;0;1;0;3;2;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Allapsidae";"Allapsidae_X";"Allapsidae_X_sp.";"bacterivore";"naked_flagellate";"gliding";"soil_and_freshwater"
"Otu108";0;17;14;0;3;5;8;7;10;3;9;0;10;1;2;2;5;3;2;2;4;6;2;7;4;12;7;2;2;4;4;6;5;5;1;2;20;0;0;1;4;1;0;1;1;9;6;6;0;0;0;1;0;1;0;3;0;12;0;10;1;11;2;8;7;2;5;2;4;3;4;3;3;2;2;1;1;5;1;9;8;1;2;0;6;3;3;5;3;5;1;3;1;1;3;1;4;12;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Sandonidae";"Sandona";NA;"bacterivore";"naked_flagellate";"gliding";"soil_and_freshwater"
"Otu1465";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;"Eukaryota";"Obazoa";"Opisthokonta";"Choanoflagellata";"Choanoflagellatea";"Craspedida";"Salpingoecidae_Group_C1";"Salpingoecidae_Group_C1_X";"Salpingoecidae_Group_C1_X_sp.";NA;NA;NA;NA
"Otu79";2;1;4;8;1;9;4;38;5;20;4;12;13;2;0;0;8;8;18;7;13;30;9;9;2;56;19;15;5;14;15;67;4;11;13;7;19;22;0;1;0;2;30;19;26;6;9;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;3;5;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;4;2;1;2;2;0;1;0;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Trebouxiophyceae";"Microthamniales";"Microthamniales_X";"Myrmecia";"Myrmecia_sp.";NA;NA;NA;NA
"Otu421";0;0;0;0;0;0;0;1;3;0;2;5;0;0;0;0;0;0;2;8;1;5;1;0;0;0;2;0;0;0;0;2;0;0;6;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;1;0;3;4;0;0;0;0;0;0;0;1;0;0;2;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Trebouxiophyceae";"Chlorellales";"Chlorellales_X";NA;NA;NA;NA;NA;NA
"Otu1048";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Spirotrichea";"Hypotrichia";"Oxytrichidae";"Oxytricha";"Oxytricha_granulifera";NA;NA;NA;NA
"Otu844";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;1;1;0;2;1;0;4;1;0;1;1;0;0;1;0;0;0;1;2;0;3;0;0;3;1;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Imbricatea";"Thaumatomonadida";"Thaumatomonadidae";"Thaumatomonas";"Thaumatomonas_sp.";"bacterivore";"testate_cell_silica";"gliding";"soil_and_freshwater"
"Otu58";3;15;3;13;18;10;4;2;7;14;21;3;6;3;1;2;4;20;6;11;7;15;35;37;3;12;29;25;14;9;43;19;27;22;3;50;27;13;14;9;6;38;2;42;28;38;9;82;11;6;15;8;28;8;29;39;3;0;0;3;6;5;2;3;3;2;1;2;2;1;6;4;6;0;1;6;0;4;0;6;2;1;4;2;4;2;4;2;6;0;4;6;10;6;3;3;6;3;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Sandonidae";NA;NA;NA;NA;NA;NA
"Otu239";13;0;2;0;5;1;1;1;1;6;2;1;14;4;2;4;1;3;1;2;2;0;1;2;0;5;0;6;8;5;5;1;4;1;0;3;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;4;1;0;0;0;3;2;3;1;2;3;2;6;1;2;0;1;0;6;0;0;2;0;2;3;2;2;3;0;1;3;10;0;8;3;1;6;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Flamellidae";"Flamella-lineage";NA;NA;NA;NA;NA;NA
"Otu54";4;18;7;2;19;22;15;6;13;10;17;1;3;1;10;3;5;21;4;13;4;20;36;48;8;15;26;21;16;9;19;17;22;31;1;28;35;9;32;1;6;27;7;40;26;89;14;7;5;11;20;1;18;2;0;20;1;0;3;0;1;0;1;3;4;2;0;1;11;3;2;1;4;1;3;2;0;1;0;0;5;1;2;2;22;12;3;2;13;1;10;2;14;7;3;10;9;4;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Paracercomonadidae";"Paracercomonas";"Paracercomonas_sp.";"bacterivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu680";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;2;0;0;0;0;1;0;2;0;0;1;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Paracercomonadidae";"Paracercomonas";"Paracercomonas_sp.";"bacterivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu1284";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;"Eukaryota";"Amoebozoa";"Tubulinea";"Tubulinea_X";"Elardia";"Euamoebida";"LOS7N/I-lineage";NA;NA;NA;NA;NA;NA
"Otu905";1;0;0;1;0;1;0;1;0;0;3;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;2;0;2;2;0;3;0;0;1;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;1;1;0;0;"Eukaryota";"Haptista";"Centroplasthelida";"Centroplasthelida_X";"Centroplasthelida_XX";"Centroplasthelida_XXX";"Centroplasthelida_XXXX";"Centroplasthelida_XXXXX";"Centroplasthelida_XXXXX_sp.";NA;NA;NA;NA
"Otu1610";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Chlamydomonadales";"Chlamydomonadales_X";NA;NA;NA;NA;NA;NA
"Otu1701";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Colponemidia";"Colponemidia_X";"Colponemida";"Colponemidae";"Colponema";NA;NA;NA;NA;NA
"Otu124";5;17;9;25;11;24;39;7;5;3;22;5;35;4;9;5;11;6;6;8;5;7;17;22;0;3;6;28;16;1;28;4;11;4;5;13;10;1;5;0;3;1;0;2;17;7;9;12;11;2;2;2;17;0;3;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;1;0;0;0;8;1;5;2;0;2;0;0;0;1;"Eukaryota";"TSAR";"Stramenopiles";"Bigyra";"Opalozoa";"Opalozoa_X";"MAST-12";"MAST-12C";"MAST-12C_sp.";NA;NA;NA;NA
"Otu644";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;3;0;0;1;0;0;1;0;2;0;0;1;0;"Eukaryota";"Amoebozoa";"Discosea";"Discosea_X";"Flabellinia";"Vannellida";"Vannellidae";"Vannella";"Vannella_sp.";NA;NA;NA;NA
"Otu266";6;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;1;1;0;0;0;2;0;29;12;2;10;0;2;0;4;1;0;5;7;17;4;15;1;3;1;0;0;0;2;3;0;0;2;1;0;7;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Otu423";2;1;10;0;0;0;0;0;5;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;4;0;0;0;1;1;3;1;3;1;1;3;1;0;10;3;4;0;2;0;0;0;1;1;0;1;2;1;5;0;4;2;1;5;1;3;3;1;8;3;2;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Sandonidae";NA;NA;NA;NA;NA;NA
"Otu587";0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;2;0;3;0;0;1;0;0;5;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Fractovitellida";"Schizoplasmodiidae";NA;NA;NA;NA;NA;NA
"Otu1551";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Oligohymenophorea";NA;NA;NA;NA;NA;NA;NA;NA
"Otu964";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;8;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Chrysophyceae";"Paraphysomonadales";"Paraphysomonadaceae";"Paraphysomonas";NA;NA;NA;NA;NA
"Otu914";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;2;0;0;1;1;0;0;0;1;0;0;0;2;0;0;3;1;0;0;3;0;0;13;3;4;0;0;1;0;1;0;0;0;0;0;1;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Colpodea";"Colpodea_X";"Colpodida";NA;NA;NA;NA;NA;NA
"Otu209";1;3;1;1;5;0;0;0;0;2;1;0;6;1;3;1;1;2;0;2;0;1;3;1;0;0;0;2;0;5;1;0;3;6;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;1;6;4;1;0;0;0;0;0;2;1;0;1;6;0;0;0;2;3;0;6;1;0;2;1;0;0;0;1;0;6;1;0;1;1;0;3;0;2;4;1;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";NA;NA;NA;NA;NA;NA;NA;NA
"Otu722";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;7;0;0;0;0;0;0;0;1;1;0;3;1;0;2;0;0;0;0;1;0;0;1;0;2;1;0;0;0;2;0;2;0;2;4;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Endomyxa";"Vampyrellida";NA;NA;NA;NA;NA;NA;NA
"Otu1483";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Obazoa";"Opisthokonta";"Metazoa";"Arthropoda";"Myriapoda";"Diplopoda";NA;NA;NA;NA;NA;NA
"Otu1026";0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;9;0;0;0;1;0;5;0;0;1;0;0;4;0;0;0;4;1;0;0;1;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";NA;NA;NA;NA;NA;NA;NA;NA
"Otu446";2;2;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;4;0;0;0;1;0;2;0;2;0;3;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;3;2;0;2;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;2;0;0;0;0;0;0;0;0;2;2;3;4;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Allapsidae";"Allapsidae_X";"Allapsidae_X_sp.";"bacterivore";"naked_flagellate";"gliding";"soil_and_freshwater"
"Otu1616";2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2;0;2;1;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;2;"Eukaryota";"Archaeplastida";"Streptophyta";"Streptophyta_X";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";NA;NA;NA;NA;NA;NA
"Otu223";3;11;6;3;16;13;6;5;10;11;2;13;7;0;2;1;1;28;7;16;5;10;15;17;1;5;16;4;5;48;20;12;29;25;8;26;52;8;16;2;3;6;1;15;25;14;9;27;6;17;17;1;4;6;7;14;1;4;3;2;5;2;2;6;3;3;1;0;10;0;0;1;1;12;5;3;5;0;3;0;6;0;3;0;8;2;2;16;2;4;1;13;17;1;2;1;4;2;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Chlamydomonadales";"Chlamydomonadales_X";"Chlamydomonadales_XX";"Chlamydomonadales_XX_sp.";NA;NA;NA;NA
"Otu645";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;1;1;0;0;0;0;0;0;0;0;1;0;2;7;1;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Allapsidae";"Allapsidae_X";"Allapsidae_X_sp.";"bacterivore";"naked_flagellate";"gliding";"soil_and_freshwater"
"Otu222";0;0;0;1;1;0;0;3;1;6;6;0;2;1;0;1;6;5;1;0;5;10;3;11;1;6;12;14;4;17;13;7;8;18;5;6;13;2;8;0;2;8;1;6;2;8;1;5;1;0;0;1;2;1;0;8;0;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;0;0;2;2;1;2;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Sandonidae";NA;NA;NA;NA;NA;NA
"Otu157";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;5;1;0;18;2;11;0;7;37;1;0;16;2;0;0;20;6;0;6;0;1;0;8;0;0;0;1;0;0;5;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Litostomatea";"Litostomatea_X";"Litostomatea_XX";NA;NA;NA;NA;NA;NA
"Otu1300";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Obazoa";"Opisthokonta";"Metazoa";"Nematoda";"Chromadorea";"Chromadorea_X";NA;NA;NA;NA;NA;NA
"Otu97";46;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;34;30;0;1;60;0;96;16;21;63;34;110;0;1;39;98;477;123;1;24;46;55;0;45;1;0;30;1;1;1;89;14;0;190;"Eukaryota";"Obazoa";"Opisthokonta";"Metazoa";"Nematoda";"Chromadorea";"Chromadorea_X";"Helicotylenchus";NA;NA;NA;NA;NA
